Node, Local Clustering Coefficient 
14910,0.44871794871794873
15065,0.16358463726884778
16616,0.12612612612612611
16631,0.09523809523809523
17020,0.1619047619047619
17348,0.5714285714285714
17438,1.0
17625,0.19047619047619047
17672,1.0
18597,0.3411764705882353
19954,0.4
19985,0.1975806451612903
21149,0.1329268292682927
21297,0.5
21301,0.8095238095238095
8427,0.3333333333333333
515,0
11838,0.2909090909090909
4617,0.11264367816091954
516,0.42857142857142855
8025,0.19696969696969696
11065,0.4444444444444444
11335,0.3090909090909091
14281,1.0
16114,0
18174,1.0
3616,1.0
517,1.0
5641,1.0
7382,1.0
9334,0.47435897435897434
15671,0.16153846153846155
13232,0.3333333333333333
518,1.0
15484,0.25
2650,1.0
519,0.28095238095238095
4519,0.7777777777777778
5044,0.28615384615384615
5384,0.14439946018893388
6494,0.11122807017543859
6955,0.4666666666666667
7751,1.0
9481,1.0
11580,0.45614035087719296
12080,1.0
12133,0.4725274725274725
14464,0
16957,0.5238095238095238
18042,1.0
18110,0.696969696969697
18636,1.0
18887,1.0
19942,0.696969696969697
1317,0.3333333333333333
520,0.1978021978021978
6807,0.14761904761904762
7557,1.0
9797,1.0
10483,0.14545454545454545
10822,0.6666666666666666
11640,0.13725490196078433
12601,1.0
14936,0.3333333333333333
15176,1.0
20108,1.0
20623,1.0
20624,0.39285714285714285
521,0.6666666666666666
15636,0.6666666666666666
20326,0.5
523,1.0
1758,0.8888888888888888
2290,1.0
6236,0.45021645021645024
13415,0.4311594202898551
18256,0.4311594202898551
18643,0.2660098522167488
3475,0.5333333333333333
524,0.4090909090909091
3523,0.24
4004,1.0
6715,1.0
8202,1.0
8980,1.0
13498,1.0
15623,1.0
17771,0.9333333333333333
20226,0.6190476190476191
525,1.0
20663,0.15441176470588236
1991,1.0
526,0.23809523809523808
6808,0.5
10802,0.4
11270,0.4444444444444444
13569,0.14285714285714285
14306,1.0
15205,0.12648221343873517
15277,0.4
16546,1.0
18504,0.4152046783625731
18521,0.6666666666666666
21316,0.9
1976,1.0
527,0.2857142857142857
10553,0.2727272727272727
12098,0.21794871794871795
14970,0.2857142857142857
18650,0.18681318681318682
19610,0.3333333333333333
4084,0.29411764705882354
528,1.0
4872,0.2336182336182336
14617,0.8666666666666667
14911,0.8666666666666667
2961,1.0
529,1.0
3269,0.7111111111111111
8102,0.6818181818181818
11392,0.6410256410256411
14873,0.4853801169590643
14879,1.0
8495,0.1111111111111111
530,1.0
17090,0.12418300653594772
5972,0
1263,0.23636363636363636
533,0.6
8523,1.0
8570,0.7333333333333333
8931,0.09655172413793103
9553,1.0
21096,1.0
3955,0.25274725274725274
534,0.5357142857142857
4151,0.3090909090909091
10908,0.6666666666666666
16871,0.2692307692307692
17214,0.5
17806,0.28205128205128205
19646,0.5
2555,0.23809523809523808
535,0.3333333333333333
16093,0.09116809116809117
19133,0.11695906432748537
10295,0.5357142857142857
8434,0.25757575757575757
537,0
749,0.7279411764705882
538,0.6
1296,0.31724137931034485
7666,0.17568627450980392
7792,0.6190476190476191
9307,0.32608695652173914
13533,0.45263157894736844
18607,0.13725490196078433
20076,0.6323529411764706
20415,0.17391304347826086
20797,0.354978354978355
21015,0.09615384615384616
14339,0.2727272727272727
539,0
9363,0.2857142857142857
540,1.0
12724,0.4230769230769231
3294,1.0
541,1.0
3570,0.7
6835,1.0
19684,0.20512820512820512
3934,1.0
542,0.7619047619047619
6800,0.7142857142857143
13235,0.3333333333333333
15805,0.15441176470588236
15832,1.0
17913,0.4444444444444444
1344,0.3333333333333333
543,0.42857142857142855
2093,0.5357142857142857
16728,0.4
21103,0
1578,0.14545454545454545
544,0.2857142857142857
7472,0.16666666666666666
10006,1.0
10917,0.5
12564,0.6666666666666666
20813,1.0
13987,0.24444444444444444
545,1.0
17884,0.3333333333333333
14210,0.2727272727272727
546,1.0
15300,0.19117647058823528
2202,0.46153846153846156
547,0.5142857142857142
6969,0.8666666666666667
8093,1.0
9670,1.0
11800,0.8666666666666667
13443,0.2679738562091503
18601,1.0
19068,0.21061224489795918
19599,1.0
20154,0.08456140350877193
20705,0.5142857142857142
20741,1.0
11776,1.0
548,1.0
13021,1.0
13078,1.0
13391,1.0
13654,0.2807017543859649
3268,0.25
3999,1.0
5902,0.1568627450980392
6627,1.0
7122,0.6
11104,0.3333333333333333
13408,0.07057057057057058
15316,0.3333333333333333
18666,1.0
20340,0.3611111111111111
20690,0.6
588,1.0
550,0.875
8923,0.875
8924,0.5380952380952381
12408,0.6103896103896104
12890,1.0
18668,1.0
18911,0.5476190476190477
21188,0.4301994301994302
636,0.30994152046783624
7102,1.0
7698,0.34545454545454546
7908,1.0
7991,0.23529411764705882
8112,0.14285714285714285
8576,1.0
8611,1.0
8902,1.0
9168,0.5497076023391813
9246,1.0
9523,1.0
9638,0.6
10037,0.18048780487804877
10047,0.18095238095238095
11251,0.48717948717948717
11356,1.0
11357,1.0
11797,0.7777777777777778
12330,1.0
12451,1.0
12660,0.4
12939,0
13036,0.1
13043,0.6666666666666666
13062,0.2564102564102564
13122,1.0
13590,0.49673202614379086
13758,0.2857142857142857
13759,0.5
13762,0.6444444444444445
13834,1.0
13880,1.0
15155,0.28733997155049784
17388,0.2724867724867725
18433,0.4
18573,0.26666666666666666
18614,1.0
18703,1.0
18838,0.5842105263157895
18841,1.0
18845,0.3630252100840336
19345,0.509090909090909
19466,0.3978494623655914
19491,1.0
20186,0.22943722943722944
20693,1.0
20708,0.3485064011379801
20749,1.0
13928,0.3333333333333333
553,1.0
14512,1.0
554,0
5607,0.6666666666666666
16256,0.4444444444444444
16389,0.21846153846153846
19513,1.0
10019,1.0
556,1.0
13647,0.18181818181818182
4880,0.5909090909090909
557,0
7330,1.0
558,1.0
7604,1.0
10873,0.24166666666666667
13272,1.0
7491,0.4642857142857143
560,0.6190476190476191
7957,0.6666666666666666
10036,1.0
13444,0.6190476190476191
18324,1.0
18618,1.0
21173,0.13157894736842105
5599,0.3333333333333333
561,0.7333333333333333
12981,1.0
13661,0.7142857142857143
17921,0.7333333333333333
18612,0.43636363636363634
8094,0.3333333333333333
562,1.0
8101,1.0
11242,0.4666666666666667
1294,1.0
563,0.26666666666666666
1884,1.0
2784,1.0
2947,0.45454545454545453
4373,1.0
10574,0.46153846153846156
13325,1.0
13973,1.0
14894,0.06666666666666667
15244,0.11576354679802955
17699,1.0
17726,0.46153846153846156
564,1.0
16420,0.16666666666666666
2522,0.5
565,0.13333333333333333
4153,1.0
4896,0.2426470588235294
8830,0.3333333333333333
9431,1.0
9629,0.4
9762,0.11382113821138211
17969,1.0
20285,0.4
20471,1.0
3950,0.3526315789473684
566,0.26666666666666666
14350,1.0
16450,0
19742,0.6428571428571429
13793,0.3333333333333333
567,0
12067,0.08199643493761141
568,0
570,0
571,1.0
18412,0.28615384615384615
18912,1.0
2451,0.21428571428571427
572,1.0
6593,0.3
5024,0.2857142857142857
573,0.4
6574,1.0
18997,0.16666666666666666
20517,0.3333333333333333
20987,1.0
5168,1.0
574,1.0
12514,0.4727272727272727
12600,1.0
14887,1.0
18374,0.6071428571428571
804,0.35714285714285715
575,1.0
10546,1.0
11627,1.0
18025,1.0
16463,0.16304347826086957
576,0
11194,0.49019607843137253
577,1.0
13294,0.3804347826086957
14368,0.1385359951603146
15727,0.1642208245981831
17567,0.19494949494949496
18937,0.38596491228070173
19241,0.6909090909090909
579,1.0
10814,1.0
14249,1.0
14251,1.0
2060,1.0
580,0.8
5907,1.0
6568,0.6428571428571429
9568,0.8
10600,0.3142857142857143
18137,1.0
1037,0.4358974358974359
581,1.0
13111,1.0
13983,0.45454545454545453
14674,0.15384615384615385
15104,1.0
20134,1.0
582,1.0
924,1.0
583,1.0
17111,0.6
17131,1.0
21110,0.16666666666666666
5913,0.3
584,1.0
15353,0.13333333333333333
5469,0.3611111111111111
585,1.0
11053,0.509090909090909
19925,0.3416666666666667
586,1.0
9415,0.4857142857142857
18629,1.0
20036,0.4666666666666667
20750,1.0
1446,0.30039525691699603
587,0.525
3276,0.25
4613,0.4117647058823529
4745,0.13886982383893845
5806,0.42857142857142855
8005,1.0
11975,0.22792022792022792
13381,1.0
14505,0.8888888888888888
17395,1.0
19095,0.61
19353,0
20845,0.6818181818181818
13213,0.2
589,1.0
19331,0.1388888888888889
1213,0.6666666666666666
590,0.3787878787878788
1518,0.6666666666666666
3794,1.0
4199,0.6666666666666666
11045,0.07965860597439545
13204,0.17894736842105263
15318,0.7142857142857143
16723,0.5
17017,0.3333333333333333
20279,0.38181818181818183
1739,0.41025641025641024
591,0.18
3607,0.18826135105204872
3732,0.26325757575757575
6100,1.0
6764,0.4889663182346109
7717,0.5555555555555556
8504,0.2727272727272727
8640,0.7619047619047619
9587,0.5
9764,0.35714285714285715
12019,0.18181818181818182
12175,0.5384615384615384
13678,0
14696,0
15850,0.75
16540,0.32142857142857145
16693,0.16842105263157894
18106,0
18793,1.0
19319,0.25757575757575757
20291,0.2683982683982684
5151,1.0
592,1.0
13707,0.6666666666666666
18499,0.5
1073,0.6190476190476191
594,0.18382352941176472
2744,0.4835164835164835
2779,0.27666666666666667
2866,0.8
5176,1.0
6017,0.2898550724637681
10516,1.0
10743,0.2692307692307692
10816,0.6190476190476191
13150,1.0
13830,0.4222222222222222
14192,0.6190476190476191
16415,0.1036036036036036
21052,1.0
11197,1.0
595,1.0
13342,0.2536231884057971
15416,0.21957671957671956
815,0.5321637426900585
596,0.9111111111111111
4647,0.6761904761904762
5173,0.9722222222222222
5175,0.5321637426900585
5464,0.5321637426900585
6677,0.8363636363636363
10741,0.9444444444444444
12088,0.43333333333333335
16529,0.3116883116883117
3568,0.5
2269,0.6052631578947368
598,1.0
3177,1.0
4026,0.7485380116959064
5010,1.0
6857,1.0
7284,0.7485380116959064
8465,1.0
10602,1.0
11955,0.5454545454545454
14553,0.7485380116959064
15890,0.7485380116959064
17581,0.6052631578947368
17594,0.7485380116959064
18983,1.0
14388,0.4166666666666667
16222,0.22727272727272727
19838,0.4
10744,0.19444444444444445
600,1.0
9274,0.13636363636363635
10124,1.0
10963,0.6666666666666666
12146,0.43157894736842106
13462,0.12
16444,0.10795454545454546
18311,1.0
1373,0.5714285714285714
11444,0.5833333333333334
3481,0.13438735177865613
603,0.6666666666666666
5648,1.0
4865,0.20512820512820512
604,1.0
7359,1.0
9425,0.4642857142857143
15319,0.4444444444444444
19535,1.0
1123,1.0
605,1.0
2508,1.0
3341,0.6176470588235294
4864,1.0
6247,0.5578947368421052
6492,1.0
7169,0.48188405797101447
10237,0.5578947368421052
10502,1.0
11544,1.0
14345,0.40711462450592883
14362,1.0
2159,0.6
606,1.0
2335,0.6
3574,1.0
1803,1.0
607,0.5073529411764706
3904,1.0
4605,0.45454545454545453
5788,0.43655913978494626
6161,1.0
9183,0.2620967741935484
10032,1.0
11937,0.6666666666666666
16191,0.8571428571428571
16765,0.21407837445573294
18480,0.6263736263736264
20472,0.43655913978494626
1376,1.0
608,1.0
6091,0.30303030303030304
2070,0.4666666666666667
609,0.5714285714285714
6773,0.38095238095238093
10292,1.0
15425,0.15714285714285714
15616,0.21428571428571427
16875,0.20512820512820512
2550,0.5333333333333333
610,1.0
2113,0.4
611,0.3333333333333333
2826,1.0
12572,0
12011,1.0
612,0.5
16177,1.0
19992,0.3
21320,0
3231,0.22134387351778656
613,0.47619047619047616
3547,0.23636363636363636
4119,0.21794871794871795
14405,0.39285714285714285
19700,1.0
10627,0.18181818181818182
13302,0.2022792022792023
15637,0.20553359683794467
17097,0.2490118577075099
18051,0.3333333333333333
19573,0
8152,0
11347,0
617,0.6666666666666666
1935,1.0
10481,1.0
6048,1.0
618,1.0
9886,0.23809523809523808
17338,0.2867647058823529
20284,0.42857142857142855
2460,0.20588235294117646
619,1.0
3370,0.22077922077922077
13844,0.19202898550724637
19528,1.0
878,1.0
1956,0.4835164835164835
2279,1.0
2622,0.5583333333333333
3066,1.0
6473,0.2845849802371542
6984,1.0
8104,0.36796536796536794
8492,0.19927536231884058
10785,0.3952569169960474
12294,0.9
13838,0.24420677361853832
15955,0.3106060606060606
16089,1.0
17623,0.1363265306122449
18260,1.0
18263,1.0
19657,0.31339031339031337
621,1.0
14614,0.24444444444444444
16169,0.6666666666666666
11102,0
622,0
623,0.16666666666666666
19629,0.5
3379,0.2857142857142857
624,0.12987012987012986
3660,0.6666666666666666
4597,0.4722222222222222
4763,1.0
6169,0.09090909090909091
7953,0.4222222222222222
8109,0.24242424242424243
10807,1.0
11168,0.3076923076923077
11617,0.8
13120,1.0
14257,0.35714285714285715
14463,1.0
15426,1.0
15697,1.0
17063,0.6
18213,0.6428571428571429
18871,0.8
20843,1.0
20870,0.14035087719298245
626,1.0
8853,0.24561403508771928
627,1.0
10016,0.10833333333333334
16267,0.4666666666666667
2799,0.48148148148148145
628,0.695906432748538
6034,0.5218390804597701
6182,0.8713450292397661
7451,0.29704016913319237
8087,0.2897727272727273
8733,0.5541125541125541
11799,0.4444444444444444
13200,0.8157894736842105
13901,1.0
19098,0.2474747474747475
19745,0.8713450292397661
2901,1.0
3634,1.0
5030,1.0
5633,1.0
16327,0.21428571428571427
17723,1.0
19783,1.0
8911,0.1111111111111111
630,0
1290,0.12105263157894737
631,0.696969696969697
2686,0.38095238095238093
4401,0.4852941176470588
5081,0.16995073891625614
5445,0.6368421052631579
7484,0.6368421052631579
14254,1.0
14989,1.0
21291,1.0
5571,0.6363636363636364
632,0.6727272727272727
5612,1.0
5614,1.0
7120,0.5606060606060606
8088,1.0
8899,1.0
9530,1.0
9972,0.5512820512820513
16561,0.7142857142857143
19056,0.35714285714285715
633,1.0
11881,0.34065934065934067
997,0.5333333333333333
634,1.0
18276,0.11764705882352941
19661,0.6
6511,0.18095238095238095
635,0.2
11126,0.2
11380,0.3333333333333333
19023,0.20512820512820512
20803,0.38095238095238093
11783,0.1913978494623656
18678,0.1265993265993266
4957,0.6666666666666666
637,0.4
10329,1.0
14865,1.0
16325,1.0
16419,0.26666666666666666
638,0.6
1208,0.8333333333333334
8716,0.21428571428571427
14046,1.0
2540,0.22058823529411764
640,1.0
6641,0.2727272727272727
1928,0.8181818181818182
641,0.3619047619047619
2437,0.2881773399014778
4070,0.8333333333333334
4104,1.0
4836,0.5816993464052288
5339,0.5277777777777778
7197,0.8571428571428571
7280,0.8787878787878788
7526,0.8571428571428571
7645,1.0
9817,1.0
10653,0.20270270270270271
11506,0.8571428571428571
14502,0.35714285714285715
16183,1.0
16480,0.23076923076923078
17124,0.5052631578947369
17428,0.22983870967741934
17868,1.0
20214,1.0
20582,0.14619883040935672
743,0.8888888888888888
642,1.0
15020,0.8888888888888888
16364,0.5032679738562091
1862,0.6401515151515151
643,0.5523809523809524
8703,0.5443349753694581
10300,0.41970310391363025
11443,0.36774193548387096
13763,0.7777777777777778
15922,0.3484573502722323
17369,0.5691699604743083
18556,0.2634146341463415
21220,0.4624624624624625
1769,0.044444444444444446
644,1.0
16950,1.0
3244,0.4
5430,0.5
11183,0
2436,1.0
647,0.26666666666666666
7872,0.06666666666666667
13133,0.10952380952380952
20971,0.3333333333333333
648,0.8
3983,0.35714285714285715
12945,0.6190476190476191
6464,0.06349206349206349
649,1.0
10499,1.0
15181,0.6
2006,1.0
650,0.2
7589,0.125
8406,1.0
11189,1.0
15698,0
1274,0.23666666666666666
651,0.2777777777777778
8656,0.16666666666666666
10808,0.6666666666666666
15674,0.23076923076923078
16676,0.4166666666666667
16732,0.6666666666666666
12591,0.3333333333333333
652,0.4
17246,1.0
19086,1.0
20685,0.5
5834,1.0
653,0.6666666666666666
9917,0.4
12689,0.19047619047619047
18987,1.0
14290,0.39826839826839827
654,1.0
17765,0.11666666666666667
6848,0
655,0.16666666666666666
14316,1.0
18121,0.4
18143,1.0
1348,0
657,0.26666666666666666
4449,1.0
8479,0.13813813813813813
1864,0.36363636363636365
658,1.0
14965,1.0
18313,0.35294117647058826
4278,1.0
659,1.0
4288,1.0
6769,1.0
9957,1.0
12044,0.4696969696969697
13722,1.0
19729,1.0
6187,1.0
660,1.0
13188,1.0
16173,1.0
661,1.0
6192,1.0
17201,1.0
17243,1.0
662,1.0
15230,1.0
2075,0.10256410256410256
663,1.0
5857,0.5
664,0.07692307692307693
4425,0.10714285714285714
4642,0.17857142857142858
5463,0.4666666666666667
6263,0.2857142857142857
6990,0.38095238095238093
8078,0.18333333333333332
8790,0.2692307692307692
10632,0.15
10726,0.5
12912,0.14545454545454545
12955,0.3333333333333333
14844,0.32142857142857145
15559,0.2
16043,0.2
17217,0.1
17867,0.1064102564102564
21159,0.06354642313546423
11683,0.21176470588235294
666,1.0
4478,1.0
14393,0.8666666666666667
16414,0.30409356725146197
4572,0.2
667,0.4666666666666667
7840,0.6666666666666666
11920,0.42857142857142855
18102,1.0
2696,1.0
668,1.0
6795,1.0
6908,1.0
669,0.3333333333333333
9855,0.3333333333333333
20162,1.0
719,0.15333333333333332
670,0.22529644268774704
2177,0.47619047619047616
2701,0.23376623376623376
3753,1.0
4337,0.4095238095238095
4589,0.9
4598,0.11861861861861862
6572,0.47619047619047616
6988,0.10740203193033382
7442,0.6666666666666666
12055,0.8095238095238095
21001,0.4
4040,0.9333333333333333
671,0.6666666666666666
4553,0.6363636363636364
11721,0.5357142857142857
14068,0.9333333333333333
16595,0.9333333333333333
2267,0.4835164835164835
7062,1.0
12970,0.5916666666666667
13853,0.6666666666666666
17918,0.6666666666666666
18262,0.47058823529411764
11351,0.3333333333333333
673,1.0
1912,0.6666666666666666
674,0.13825757575757575
2444,0.3333333333333333
2923,0.5714285714285714
4915,1.0
5688,0.9047619047619048
5778,0.150997150997151
6260,1.0
6899,1.0
7364,0.3333333333333333
8559,0.5111111111111111
10857,1.0
11198,0.4444444444444444
11908,1.0
14264,0.6
15315,0.16483516483516483
15830,0.12121212121212122
16240,0.26373626373626374
16412,0.30409356725146197
17612,0.3888888888888889
17819,0.13911290322580644
19782,1.0
20233,0.16993464052287582
20872,0.6666666666666666
21095,0
14785,0.08888888888888889
9394,0.3333333333333333
676,0.25
12331,1.0
12536,0.1455026455026455
15547,1.0
17015,0.2857142857142857
17703,0.8
19981,0.1006006006006006
21019,0.24175824175824176
21059,0.275
677,1.0
10325,0.5032679738562091
12033,0.11
14048,0.46153846153846156
21217,0.29333333333333333
2756,1.0
678,1.0
3303,0.4069264069264069
3569,1.0
11715,1.0
15120,0.3870967741935484
2514,0.4166666666666667
679,1.0
4000,0.4166666666666667
8189,1.0
17016,0.4444444444444444
17803,1.0
3243,0.2282051282051282
680,1.0
5322,0.6410256410256411
7300,0.1794871794871795
7807,0.7142857142857143
8455,0.20833333333333334
17820,0.8095238095238095
16926,0.26666666666666666
681,1.0
19248,0.16666666666666666
1718,0.21021021021021022
682,0.6428571428571429
15342,0.15789473684210525
15415,0.16734143049932523
13742,0.5714285714285714
683,1.0
13744,1.0
10501,1.0
684,1.0
20147,0.12987012987012986
1372,0.875
685,1.0
1962,0.9743589743589743
2105,0.6684210526315789
5075,0.9743589743589743
5096,0.3176470588235294
5109,0.5652173913043478
6463,0.6263157894736842
11442,0.5333333333333333
11612,0.49572649572649574
14010,0.5333333333333333
15286,0.875
686,1.0
9697,1.0
9954,0.3142857142857143
12063,1.0
7394,0.18382352941176472
687,1.0
13085,0.47619047619047616
13596,0.4666666666666667
688,1.0
9402,0.42857142857142855
5483,0.45454545454545453
689,1.0
6676,0.9047619047619048
8697,0.24761904761904763
16248,1.0
18077,0.9047619047619048
19295,0.9047619047619048
690,0.6666666666666666
5712,1.0
20222,0.19047619047619047
1425,0.4666666666666667
691,1.0
20243,0.09538461538461539
3498,0.5111111111111111
692,1.0
5901,1.0
14605,0.5555555555555556
11245,0.10235920852359208
693,1.0
13591,0.3333333333333333
8035,0.09788359788359788
694,1.0
8823,0.27898550724637683
20907,0.47619047619047616
8842,0
7123,0.17857142857142858
696,1.0
13032,1.0
3273,0.30409356725146197
697,1.0
698,1.0
9478,1.0
12058,0.5606060606060606
7146,1.0
700,0.7619047619047619
13382,1.0
4443,0.5
701,0.3333333333333333
4900,0.06666666666666667
9349,0.3333333333333333
16850,0.11594202898550725
702,0
1044,0.3333333333333333
10782,0.5818181818181818
11585,0.2679738562091503
15787,1.0
17170,1.0
18809,1.0
3900,0.3055555555555556
705,0.6666666666666666
14819,0.47619047619047616
18681,0.14285714285714285
748,0
706,0.1111111111111111
1474,0.3
4029,0.07142857142857142
9048,1.0
13165,0.2857142857142857
13199,0.3333333333333333
13319,0.125
18872,0.3333333333333333
3890,0.31868131868131866
707,1.0
6532,1.0
7316,0.275
9267,0.7857142857142857
11111,1.0
20535,0.4502923976608187
708,1.0
17881,0.14126984126984127
10875,0.3333333333333333
709,0
3364,0.5277777777777778
710,0.6153846153846154
5997,0.28104575163398693
9217,1.0
10076,0.6153846153846154
11894,0.2463768115942029
13584,0.7818181818181819
18453,1.0
953,0.5714285714285714
711,0.2644927536231884
1919,0.3333333333333333
4526,1.0
6052,1.0
6114,1.0
7145,1.0
7683,1.0
8726,0.42857142857142855
8768,1.0
10380,1.0
10637,0.6
14342,0.5454545454545454
15917,0.42857142857142855
16492,1.0
16913,0.5555555555555556
1511,0.8
712,0.35
2231,0.7142857142857143
2967,0.4
5201,0.8
6132,0.6190476190476191
9516,1.0
12078,0.2631578947368421
14532,1.0
17264,0.10572390572390572
18492,0.41818181818181815
18868,0.4222222222222222
21197,0.4909090909090909
2261,1.0
713,1.0
4276,0.27741935483870966
15278,1.0
17251,0.2955665024630542
4286,1.0
714,1.0
7979,1.0
12389,1.0
17788,1.0
18470,1.0
715,0.7575757575757576
2899,0.42483660130718953
8610,0.23285024154589373
8636,0.18537414965986396
13506,1.0
13750,0.3068181818181818
20924,1.0
21262,0.31620553359683795
4942,1.0
716,1.0
17511,0.10984848484848485
1886,1.0
717,0.38095238095238093
2071,0.6666666666666666
2094,1.0
3528,1.0
3958,0.6666666666666666
5939,1.0
8503,1.0
12901,1.0
15335,1.0
15646,1.0
15763,1.0
17638,1.0
18967,1.0
20330,1.0
2228,0.20833333333333334
718,0.23636363636363636
6043,1.0
6470,1.0
7074,0.11594202898550725
7866,0.2857142857142857
16803,0.16339869281045752
19238,0.6666666666666666
21243,0.15151515151515152
21284,0.10666666666666667
1714,0
2311,0.6666666666666666
4671,0.2857142857142857
4746,0.3974358974358974
5065,1.0
6529,1.0
8565,0.6
12729,0.2777777777777778
12889,0.17647058823529413
15001,0.4444444444444444
16976,0.4444444444444444
720,1.0
2554,0.35714285714285715
2220,0.14285714285714285
721,1.0
2408,0.5555555555555556
722,0.3897058823529412
4808,0.16733870967741934
4809,0.3619047619047619
6614,0.34789915966386553
11010,0.2
11128,0.35789473684210527
13311,0.27692307692307694
15035,0.5512820512820513
16336,0.17857142857142858
16982,0.45
18454,1.0
19601,0.6181818181818182
20363,1.0
1722,0.7142857142857143
723,1.0
15575,1.0
17256,0.7142857142857143
18475,0.20833333333333334
4452,0.9111111111111111
724,1.0
9768,0.43304843304843305
11496,0.3563218390804598
20104,0
725,0
3641,0.391812865497076
726,0.6198830409356725
4678,0.2608695652173913
5001,0.5686274509803921
6082,1.0
7308,1.0
9407,0.6198830409356725
9645,1.0
9651,0.8
10261,0.8636363636363636
11931,1.0
13517,1.0
13859,0.45849802371541504
15098,1.0
20041,0.3292307692307692
20699,0.31494252873563217
6768,1.0
727,1.0
12120,0.26666666666666666
19899,1.0
728,1.0
17260,1.0
1950,1.0
729,0.16666666666666666
3740,0.43956043956043955
4434,1.0
13616,1.0
15751,0.6666666666666666
17311,0.07608695652173914
18514,0.6666666666666666
18649,0.6666666666666666
1381,0.6666666666666666
730,0.4
1981,0.24175824175824176
2845,0.3333333333333333
6077,0.5
11018,0.11695906432748537
731,1.0
12506,0.42857142857142855
14399,0.4666666666666667
19923,0.18181818181818182
1398,0.9
5531,0.7333333333333333
733,1.0
13142,0.7333333333333333
13424,0.7333333333333333
989,0.5
734,1.0
2442,1.0
15355,0.32142857142857145
736,1.0
3344,0.3108108108108108
4551,0.3108108108108108
9189,1.0
9190,1.0
11956,0.1173054587688734
13266,0.6373626373626373
17677,1.0
18059,0.6257309941520468
2720,0.12987012987012986
737,0.2727272727272727
6352,0.21978021978021978
7499,0.07142857142857142
10446,0.07142857142857142
13568,0.6666666666666666
20598,0.18083670715249664
21247,0.07692307692307693
3414,0.25
738,1.0
739,0.6666666666666666
6293,0.12
12357,0.4
12619,0.23809523809523808
8107,1.0
740,1.0
13345,0.09090909090909091
862,0.1523809523809524
742,1.0
6340,0.4
12677,0.15789473684210525
11051,1.0
16143,1.0
19381,1.0
744,1.0
17583,1.0
745,1.0
6476,1.0
7754,0.3207317073170732
19277,0.32679738562091504
9767,0.4338235294117647
746,0.4666666666666667
11961,1.0
20439,0.17478991596638654
20583,1.0
15658,0.14102564102564102
14414,0.5
750,0
13318,0.3
751,1.0
21165,0.2833333333333333
1284,0.9523809523809523
7340,1.0
11343,0.1038961038961039
14184,0.9523809523809523
753,1.0
9062,0.06719367588932806
754,0.5714285714285714
5660,0.37142857142857144
11124,0.358974358974359
13770,0.35177865612648224
15628,1.0
18563,0.174390243902439
18657,0.17198067632850242
2865,1.0
755,1.0
4273,1.0
10719,1.0
21228,0.6
4794,1.0
5502,0.3
5743,1.0
6798,1.0
8978,1.0
13067,0.6060606060606061
15621,0.4666666666666667
15780,0.7424242424242424
16112,0.39826839826839827
18366,0.4789473684210526
19276,0.5384615384615384
21208,0.27076923076923076
757,0.4
5852,0.5
10720,1.0
11445,1.0
19259,0.10276679841897234
758,0.17142857142857143
3627,0.25757575757575757
4930,1.0
5350,1.0
8426,0.4722222222222222
9261,0.1619047619047619
9584,0.8
12641,0.3675889328063241
13682,0.42857142857142855
13829,0.12307692307692308
15054,0.16666666666666666
15376,0.21637426900584794
19322,0.19444444444444445
818,1.0
759,0.9047619047619048
5266,0.2490118577075099
5941,0.6944444444444444
8771,0.23157894736842105
9853,0.3047619047619048
12943,0.3238095238095238
16787,0.34615384615384615
2259,1.0
760,1.0
11163,1.0
11164,1.0
14450,1.0
15048,0.33088235294117646
7608,0.15833333333333333
761,0.3333333333333333
9888,1.0
11706,0.3
9864,0.4666666666666667
763,0
2752,1.0
4036,0.12380952380952381
7151,0
8665,0.5
12932,1.0
15066,0.1437908496732026
15418,1.0
17384,0.2545454545454545
3969,0.9333333333333333
4237,0.2087912087912088
4673,1.0
7008,0.3216374269005848
2668,0.3090909090909091
766,1.0
10150,0.25274725274725274
14335,1.0
15311,0.3484848484848485
9052,0.5
767,1.0
9153,0.06647093364650616
9200,0.4
990,1.0
768,1.0
2981,0.2878787878787879
4792,0.25
18493,0.36363636363636365
790,0.12987012987012986
769,1.0
16599,1.0
19129,0.5714285714285714
1254,0.5277777777777778
770,0.1380952380952381
1857,0.7142857142857143
3632,0.12169312169312169
4225,0
4962,0.3333333333333333
5492,1.0
5517,0.09956709956709957
6763,1.0
6949,1.0
8422,1.0
12897,0
13475,0.5
14003,0.26143790849673204
15377,0
17164,0.31868131868131866
17559,0.2545454545454545
21359,0.23076923076923078
772,0.47619047619047616
5240,0.19117647058823528
14589,0.4444444444444444
20683,0.2909090909090909
773,0.4
6354,0.47619047619047616
8893,0.38461538461538464
9439,0.27205882352941174
16039,1.0
2043,0.6666666666666666
2705,1.0
3128,1.0
3381,0.6
3925,1.0
4325,0.5
4501,1.0
6049,0.5
6526,1.0
16111,1.0
17149,0.19696969696969696
17656,1.0
17934,1.0
19485,1.0
19621,1.0
19625,0.12280701754385964
1136,0.32679738562091504
775,0.35294117647058826
3813,1.0
4738,0.6
5786,0.7142857142857143
7613,0.9047619047619048
8287,0.5555555555555556
9641,0.5555555555555556
12888,0.425
14579,0.34558823529411764
15515,0.25333333333333335
16533,0.6222222222222222
2203,1.0
776,1.0
4788,0.3076923076923077
